eval_set,instance_id,repo,commit,C,C++,Java,Kotlin,Python,Go,Rust,JavaScript,HTML,Ruby,TypeScript,PHP
SWE-Bench Pro,instance_ansible__ansible-5640093f1ca63fd6af231cc8a7fb7d40e1907b8c-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,a5a13246ce02fd4c4ce997627b4f42152e59d288,0,0,0,0,192327,61,0,100,579,0,0,0
SWE-Bench Pro,instance_ansible__ansible-d58e69c82d7edd0583dd8e78d76b075c33c3151e-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,a6e671db25381ed111bbad0ab3e7d97366395d05,0,0,0,0,185321,61,0,4,125,0,0,0
SWE-Bench Pro,instance_ansible__ansible-e22e103cdf8edc56ff7d9b848a58f94f1471a263-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,a77dbf08663e002198d0fa2af502d5cde8009454,0,0,0,0,215505,61,0,100,569,0,0,0
SWE-Bench Pro,instance_ansible__ansible-185d41031660a676c43fbb781cd1335902024bfe-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,a7c8093ce49145966c3af21e40fad9ee8912d297,0,0,0,0,190800,61,0,100,579,0,0,0
SWE-Bench Pro,instance_ansible__ansible-5f4e332e3762999d94af27746db29ff1729252c1-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,a870e7d0c6368dbc4c8f1f088f540e8be07223e1,0,0,0,0,182453,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-deb54e4c5b32a346f1f0b0a14f1c713d2cc2e961-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,ac1ca40fb3ed0a0fce387ae70cb8937208a13e03,0,0,0,0,186409,61,0,4,125,0,0,0
SWE-Bench Pro,instance_ansible__ansible-c616e54a6e23fa5616a1d56d243f69576164ef9b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,b479adddce8fe46a2df5469f130cf7b6ad70fdc4,0,0,0,0,215670,61,0,100,569,0,0,0
SWE-Bench Pro,instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,b6360dc5e068288dcdf9513dba732f1d823d1dfe,0,0,0,0,192011,61,0,100,569,0,0,0
SWE-Bench Pro,instance_ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,b6e71c5ffb8ba382b6f49fc9b25e6d8bc78a9a88,0,0,0,0,1460140,61,0,127,490,0,0,0
SWE-Bench Pro,instance_ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,bc6cd138740bd927b5c52c3b9c18c7812179835e,0,0,0,0,963733,61,0,131,1228,0,0,0
SWE-Bench Pro,instance_ansible__ansible-e9e6001263f51103e96e58ad382660df0f3d0e39-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,bddb9a7490b5e9475d0d01a8d906332e81789cde,0,0,0,0,182333,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-5260527c4a71bfed99d803e687dd19619423b134-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,bf98f031f3f5af31a2d78dc2f0a58fe92ebae0bb,0,0,0,0,215713,61,0,100,571,0,0,0
SWE-Bench Pro,instance_ansible__ansible-ed6581e4db2f1bec5a772213c3e186081adc162d-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,c819c1725de510fb41e8bdc38e68c2ac1df81ced,0,0,0,0,188216,61,0,4,124,0,0,0
SWE-Bench Pro,instance_ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,cd64e0b070f8630e1dcc021e594ed42ea7afe304,0,0,0,0,189279,61,0,4,120,0,0,0
SWE-Bench Pro,instance_ansible__ansible-3889ddeb4b780ab4bac9ca2e75f8c1991bcabe83-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,d5a740ddca57ed344d1d023383d4aff563657424,0,0,0,0,188419,61,0,4,124,0,0,0
SWE-Bench Pro,instance_ansible__ansible-34db57a47f875d11c4068567b9ec7ace174ec4cf-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,d63a71e3f83fc23defb97393367859634881b8da,0,0,0,0,213617,61,0,100,569,0,0,0
SWE-Bench Pro,instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,d79b23910a1a16931885c5b3056179e72e0e6466,0,0,0,0,213637,61,0,100,569,0,0,0
SWE-Bench Pro,instance_ansible__ansible-5c225dc0f5bfa677addeac100a8018df3f3a9db1-v173091e2e36d38c978002990795f66cfc0af30ad,ansible/ansible,d7fbb209b403e782c6e2b7883a106e6dca15b330,0,0,0,0,189395,61,0,4,120,0,0,0
SWE-Bench Pro,instance_ansible__ansible-77658704217d5f166404fc67997203c25381cb6e-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,db2d5b09eff918e981c9e10787a5f2c500d1784f,8,0,0,0,1717844,61,0,139,569,0,0,0
SWE-Bench Pro,instance_ansible__ansible-d33bedc48fdd933b5abd65a77c081876298e2f07-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,dcc5dac1846be3bf6e948a2950b93477b9193076,0,0,0,0,193635,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-942424e10b2095a173dbd78e7128f52f7995849b-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,dd44449b6ec454a46426a020608fe3763287101f,0,0,0,0,182467,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,de01db08d00c8d2438e1ba5989c313ba16a145b0,0,0,0,0,194387,61,0,4,119,0,0,0
SWE-Bench Pro,instance_ansible__ansible-d62496fe416623e88b90139dc7917080cb04ce70-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,df29852f3a48160e1a60635692c202531dd8b14a,0,0,0,0,182508,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,e094d48b1bdd93cbc189f416543e810c19b2e561,0,0,0,0,192870,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-11c1777d56664b1acb56b387a1ad6aeadef1391d-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,e1daaae42af1a4e465edbdad4bb3c6dd7e7110d5,0,0,0,0,187720,61,0,4,125,0,0,0
SWE-Bench Pro,instance_ansible__ansible-379058e10f3dbc0fdcaf80394bd09b18927e7d33-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,e658995760ac1209cb12df97027a2e282b4536ae,0,0,0,0,190275,61,0,4,121,0,0,0
SWE-Bench Pro,instance_ansible__ansible-164881d871964aa64e0f911d03ae270acbad253c-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,e80f8048ee027ab0c7c8b5912fb6c69c44fb877a,0,0,0,0,1264925,61,0,127,490,0,0,0
SWE-Bench Pro,instance_ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,e889b1063f60f6b99f5d031f7e903f7be5f58900,0,0,0,0,185367,61,0,100,575,0,0,0
SWE-Bench Pro,instance_ansible__ansible-cd473dfb2fdbc97acf3293c134b21cbbcfa89ec3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,e8ae7211dabbd07093f50d6dfb383da3bb14f13d,0,0,0,0,192644,61,0,4,116,0,0,0
SWE-Bench Pro,instance_ansible__ansible-d72025be751c894673ba85caa063d835a0ad3a8c-v390e508d27db7a51eece36bb6d9698b63a5b638a,ansible/ansible,ea164fdde79a3e624c28f90c74f57f06360d2333,8,0,0,0,1592027,61,0,127,552,0,0,0
SWE-Bench Pro,instance_ansible__ansible-415e08c2970757472314e515cb63a51ad825c45e-v7eee2454f617569fd6889f2211f75bc02a35f9f8,ansible/ansible,f05bcf569367904985c0e5796a4c14ce0b7d4be9,0,0,0,0,193167,61,0,4,116,0,0,0
SWE-Bench Pro,instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,f10d11bcdc54c9b7edc0111eb38c59a88e396d0a,0,0,0,0,186305,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2,ansible/ansible,f4502a8f1ce71d88cc90f4b4f6c2899943441ebf,0,0,0,0,1271724,61,0,127,490,0,0,0
SWE-Bench Pro,instance_ansible__ansible-f327e65d11bb905ed9f15996024f857a95592629-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,f533d46572113655a0a698beab4b38671744a458,0,0,0,0,188350,61,0,100,575,0,0,0
SWE-Bench Pro,instance_ansible__ansible-0ea40e09d1b35bcb69ff4d9cecf3d0defa4b36e8-v30a923fb5c164d6cd18280c02422f75e611e8fb2,ansible/ansible,f7234968d241d7171aadb1e873a67510753f3163,0,0,0,0,186728,61,0,0,0,0,0,0
SWE-Bench Pro,instance_ansible__ansible-d2f80991180337e2be23d6883064a67dcbaeb662-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,f9a450551de47ac2b9d1d7e66a103cbf8f05c37f,0,0,0,0,186188,61,0,4,125,0,0,0
SWE-Bench Pro,instance_ansible__ansible-b8025ac160146319d2b875be3366b60c852dd35d-v0f01c69f1e2528b935359cfe578530722bca2c59,ansible/ansible,fa093d8adf03c88908caa38fe70e0db2711e801c,0,0,0,0,186680,61,0,4,125,0,0,0
SWE-Bench Pro,instance_ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,fafb23094e77a619066a92a7fa99a7045292e473,0,0,0,0,186659,61,0,4,124,0,0,0
SWE-Bench Pro,instance_ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,ansible/ansible,fc8197e32675dd0343939f107b5f017993e36f62,0,0,0,0,194348,61,0,4,119,0,0,0
SWE-Bench Pro,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,ansible/ansible,fce22529c4f5a7293f12979e7cb45f5ed9f6e9f7,0,0,0,0,187323,61,0,100,575,0,0,0
SWE-Bench Pro,instance_element-hq__element-web-66d0b318bc6fee0d17b54c1781d6ab5d5d323135-vnan,element-hq/element-web,04bc8fb71c4a1ee1eb1f0c4a1de1641d353e9f2c,0,0,0,0,113,0,0,610,37,0,177182,0
SWE-Bench Pro,instance_element-hq__element-web-ce554276db97b9969073369fefa4950ca8e54f84-vnan,element-hq/element-web,16e92a4d8cb66c10c46eb9d94d9e2b82d612108a,0,0,0,0,113,0,0,671,33,0,185991,0
SWE-Bench Pro,instance_element-hq__element-web-923ad4323b2006b2b180544429455ffe7d4a6cc3-vnan,element-hq/element-web,19b81d257f7b8b134bf5d7e555c9d5fca3570f69,0,0,0,0,113,0,0,683,33,0,195962,0
SWE-Bench Pro,instance_element-hq__element-web-44b98896a79ede48f5ad7ff22619a39d5f6ff03c-vnan,element-hq/element-web,19f9f9856451a8e4cce6d313d19ca8aed4b5d6b4,0,0,0,0,113,0,0,651,57,0,240942,0
SWE-Bench Pro,instance_element-hq__element-web-e15ef9f3de36df7f318c083e485f44e1de8aad17,element-hq/element-web,1a0dbbf1925d5112ddb844ed9ca3fbc49bbb85e8,0,0,0,0,113,0,0,685,37,0,163900,0
SWE-Bench Pro,instance_element-hq__element-web-ec0f940ef0e8e3b61078f145f34dc40d1938e6c5-vnan,element-hq/element-web,1b39dbdb53f8374094a767c02ad81c46043f3116,0,0,0,0,113,0,0,31129,37,0,81212,0
SWE-Bench Pro,instance_element-hq__element-web-aec454dd6feeb93000380523cbb0b3681c0275fd-vnan,element-hq/element-web,1c039fcd3880ef4fefa58812d375104d2d70fe6c,0,0,0,0,113,0,0,684,33,0,204087,0
SWE-Bench Pro,instance_element-hq__element-web-75c2c1a572fa45d1ea1d1a96e9e36e303332ecaa-vnan,element-hq/element-web,1f8fbc819795b9c19c567b4737109183acf86162,0,0,0,0,113,0,0,611,37,0,181347,0
SWE-Bench Pro,instance_element-hq__element-web-18c03daa865d3c5b10e52b669cd50be34c67b2e5-vnan,element-hq/element-web,212233cb0b9127c95966492175a730d5b954690f,0,0,0,0,113,0,0,610,37,0,178920,0
SWE-Bench Pro,instance_element-hq__element-web-494d9de6f0a94ffb491e74744d2735bce02dc0ab-vnan,element-hq/element-web,28f7aac9a5970d27ff3757875b464a5a58a1eb1a,0,0,0,0,113,0,0,890,57,0,234315,0
SWE-Bench Pro,instance_element-hq__element-web-6961c256035bed0b7640a6e5907652c806968478-vnan,element-hq/element-web,29c193210fc5297f0839f02eddea36aa63977516,0,0,0,0,113,0,0,683,33,0,193891,0
SWE-Bench Pro,instance_element-hq__element-web-27139ca68eb075a4438c18fca184887002a4ffbc-vnan,element-hq/element-web,29f9ccfb633dd2bac9082fff9016b90945a77b53,0,0,0,0,113,0,0,611,37,0,181509,0
SWE-Bench Pro,instance_element-hq__element-web-8f3c8b35153d2227af45f32e46bd1e15bd60b71f-vnan,element-hq/element-web,2d0319ec1b0298fdb0e02afc3109c40cd0cebe65,0,0,0,0,113,0,0,639,57,0,239067,0
SWE-Bench Pro,instance_element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168-vnan,element-hq/element-web,2f8e98242c6de16cbfb6ebb6bc29cfe404b343cb,0,0,0,0,340,0,0,3707,2082,0,245485,0
SWE-Bench Pro,instance_element-hq__element-web-5e8488c2838ff4268f39db4a8cca7d74eecf5a7e-vnan,element-hq/element-web,339e7dab18df52b7fb3e5a86a195eab2adafe36a,0,0,0,0,113,0,0,683,33,0,212779,0
SWE-Bench Pro,instance_element-hq__element-web-ca8b1b04effb4fec0e1dd3de8e3198eeb364d50e-vnan,element-hq/element-web,372720ec8bab38e33fa0c375ce231c67792f43a4,0,0,0,0,113,0,0,610,37,0,171684,0
SWE-Bench Pro,instance_element-hq__element-web-1077729a19c0ce902e713cf6fab42c91fb7907f1-vnan,element-hq/element-web,4f32727829c1087e9d3d9955785d8a6255457c7d,0,0,0,0,304,0,0,3768,2085,0,246080,0
SWE-Bench Pro,instance_element-hq__element-web-dae13ac8522fc6d41e64d1ac6e3174486fdcce0c-vnan,element-hq/element-web,526645c79160ab1ad4b4c3845de27d51263a405e,0,0,0,0,113,0,0,671,33,0,185775,0
SWE-Bench Pro,instance_element-hq__element-web-53b42e321777a598aaf2bb3eab22d710569f83a8-vnan,element-hq/element-web,53415bfdfeb9f25e6755dde2bc41e9dbca4fa791,0,0,0,0,113,0,0,687,33,0,216202,0
SWE-Bench Pro,instance_element-hq__element-web-ca58617cee8aa91c93553449bfdf9b3465a5119b-vnan,element-hq/element-web,5583d07f25071ceb4f84462150717b68a244f166,0,0,0,0,113,0,0,611,37,0,181144,0
SWE-Bench Pro,instance_element-hq__element-web-f63160f38459fb552d00fcc60d4064977a9095a6-vnan,element-hq/element-web,5a4355059d15053b89eae9d82a2506146c7832c0,0,0,0,0,113,0,0,762,79,0,232257,0
SWE-Bench Pro,instance_element-hq__element-web-f3534b42df3dcfe36dc48bddbf14034085af6d30-vnan,element-hq/element-web,64733e59822c91e1d0a72fbe000532fac6f40bf4,0,0,0,0,113,0,0,683,33,0,213645,0
SWE-Bench Pro,instance_element-hq__element-web-72a8f8f03b1a01bb70ef8a5bb61759416991b32c-vnan,element-hq/element-web,650b9cb0cf9bb10674057e232f4792acf83f2e46,0,0,0,0,113,0,0,645,57,0,240363,0
SWE-Bench Pro,instance_element-hq__element-web-6205c70462e0ce2e1e77afb3a70b55d0fdfe1b31-vnan,element-hq/element-web,6bc4523cf7c2c48bdf76b7a22e12e078f2c53f7f,0,0,0,0,113,0,0,671,33,0,186974,0
SWE-Bench Pro,instance_element-hq__element-web-4c6b0d35add7ae8d58f71ea1711587e31081444b-vnan,element-hq/element-web,6da3cc8ca1baf268d768ed63e4b9cb16e40ce33d,0,0,0,0,113,0,0,29291,37,0,83519,0
SWE-Bench Pro,instance_element-hq__element-web-772df3021201d9c73835a626df8dcb6334ad9a3e-vnan,element-hq/element-web,7a33818bd7ec89c21054691afcb6db2fb2631e14,0,0,0,0,113,0,0,685,37,0,164366,0
SWE-Bench Pro,instance_element-hq__element-web-33299af5c9b7a7ec5a9c31d578d4ec5b18088fb7-vnan,element-hq/element-web,8166306e0f8951a9554bf1437f7ef6eef54a3267,0,0,0,0,113,0,0,687,33,0,222886,0
SWE-Bench Pro,instance_element-hq__element-web-33e8edb3d508d6eefb354819ca693b7accc695e7,element-hq/element-web,83612dd4adeb2a4dad77655ec8969fcb1c555e6f,0,0,0,0,113,0,0,53868,37,0,49527,0
SWE-Bench Pro,instance_element-hq__element-web-776ffa47641c7ec6d142ab4a47691c30ebf83c2e,element-hq/element-web,8b54be6f48631083cb853cda5def60d438daa14f,0,0,0,0,113,0,0,618,37,0,169024,0
SWE-Bench Pro,instance_element-hq__element-web-7c63d52500e145d6fff6de41dd717f61ab88d02f-vnan,element-hq/element-web,8b8d24c24c1387210ad1826552126c724c49ee42,0,0,0,0,113,0,0,610,37,0,180477,0
SWE-Bench Pro,instance_element-hq__element-web-f14374a51c153f64f313243f2df6ea4971db4e15,element-hq/element-web,8c13a0f8d48441eccdd69e41e76251478bdeab8c,0,0,0,0,113,0,0,1266,69,0,146933,0
SWE-Bench Pro,instance_element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f-vnan,element-hq/element-web,8ebdcab7d92f90422776c4390363338dcfd98ba5,0,0,0,0,113,0,0,610,37,0,178730,0
SWE-Bench Pro,instance_element-hq__element-web-b7fea97bb68c6628a644580076f840109132f074-vnan,element-hq/element-web,90801eb38bd0bcca067c02ccc7434b6b9309c03c,0,0,0,0,304,0,0,3762,2082,0,242348,0
SWE-Bench Pro,instance_element-hq__element-web-cf3c899dd1f221aa1a1f4c5a80dffc05b9c21c85-vnan,element-hq/element-web,973513cc758030917cb339ba35d6436bc2c7d5dd,0,0,0,0,113,0,0,610,37,0,179318,0
SWE-Bench Pro,instance_element-hq__element-web-53a9b6447bd7e6110ee4a63e2ec0322c250f08d1-vnan,element-hq/element-web,97f6431d60ff5e3f9168948a306036402c316fa1,0,0,0,0,113,0,0,683,33,0,195248,0
SWE-Bench Pro,instance_element-hq__element-web-56c7fc1948923b4b3f3507799e725ac16bcf8018-vnan,element-hq/element-web,9d8efacede71e3057383684446df3bde21e7bb1a,0,0,0,0,304,0,0,3764,2085,0,244020,0
SWE-Bench Pro,instance_element-hq__element-web-a692fe21811f88d92e8f7047fc615e4f1f986b0f-vnan,element-hq/element-web,9d9c55d92e98f5302a316ee5cd8170de052c13da,0,0,0,0,113,0,0,687,33,0,217441,0
SWE-Bench Pro,instance_element-hq__element-web-f0359a5c180b8fec4329c77adcf967c8d3b7b787-vnan,element-hq/element-web,a3a2a0f9141d8ee6e12cb4a8ab2ecf3211b71829,0,0,0,0,113,0,0,692,33,0,197383,0
SWE-Bench Pro,instance_element-hq__element-web-fe14847bb9bb07cab1b9c6c54335ff22ca5e516a-vnan,element-hq/element-web,ad9cbe93994888e8f8ba88ce3614dc041a698930,0,0,0,0,113,0,0,685,37,0,163559,0
SWE-Bench Pro,instance_element-hq__element-web-d405160080bbe804f7e9294067d004a7d4dad9d6-vnan,element-hq/element-web,b0317e67523f46f81fc214afd6014d7105d726cc,0,0,0,0,113,0,0,687,33,0,222675,0
SWE-Bench Pro,instance_element-hq__element-web-9a31cd0fa849da810b4fac6c6c015145e850b282-vnan,element-hq/element-web,b03433ef8b83a4c82b9d879946fb1ab5afaca522,0,0,0,0,113,0,0,687,33,0,222083,0
SWE-Bench Pro,instance_element-hq__element-web-4fec436883b601a3cac2d4a58067e597f737b817-vnan,element-hq/element-web,b8bb8f163a89cb6f2af0ac1cfc97e89deb938368,0,0,0,0,113,0,0,685,37,0,160374,0
SWE-Bench Pro,instance_element-hq__element-web-9bf77963ee5e036d54b2a3ca202fbf6378464a5e-vnan,element-hq/element-web,ba171f1fe5814a1b9ee88f792afaf05ce5aa507b,0,0,0,0,113,0,0,683,37,0,156736,0
SWE-Bench Pro,instance_element-hq__element-web-ad26925bb6628260cfe0fcf90ec0a8cba381f4a4-vnan,element-hq/element-web,c0e40217f35e2d2a067bbb881c3871565eaf54b2,0,0,0,0,113,0,0,693,33,0,199913,0
SWE-Bench Pro,instance_element-hq__element-web-71fe08ea0f159ccb707904d87f0a4aef205a167c-vnan,element-hq/element-web,c153a4d3885b6359f8bfe2b056f56db23ab4c9d8,0,0,0,0,113,0,0,687,33,0,220366,0
SWE-Bench Pro,instance_element-hq__element-web-b007ea81b2ccd001b00f332bee65070aa7fc00f9-vnan,element-hq/element-web,c2ae6c279b8c80ea5bd58f3354e5949a9fa5ee41,0,0,0,0,113,0,0,48232,37,0,60150,0
SWE-Bench Pro,instance_element-hq__element-web-aeabf3b18896ac1eb7ae9757e66ce886120f8309-vnan,element-hq/element-web,c9d9c421bc7e3f2a9d5d5ed05679cb3e8e06a388,0,0,0,0,340,0,0,3707,2082,0,245491,0
SWE-Bench Pro,instance_element-hq__element-web-2760bfc8369f1bee640d6d7a7e910783143d4c5f-vnan,element-hq/element-web,cdffd1ca1f7b60334a8ca3bba64d0a4e6d2b68d0,0,0,0,0,113,0,0,687,33,0,221308,0
SWE-Bench Pro,instance_element-hq__element-web-41dfec20bfe9b62cddbbbf621bef2e9aa9685157-vnan,element-hq/element-web,d5d1ec775caf2d3c9132122c1243898e99fdb2da,0,0,0,0,113,0,0,687,33,0,216362,0
SWE-Bench Pro,instance_element-hq__element-web-1216285ed2e82e62f8780b6702aa0f9abdda0b34-vnan,element-hq/element-web,d7a6e3ec65cf28d2454ccb357874828bc8147eb0,0,0,0,0,113,0,0,10389,37,0,120268,0
SWE-Bench Pro,instance_element-hq__element-web-459df4583e01e4744a52d45446e34183385442d6-vnan,element-hq/element-web,dd91250111dcf4f398e125e14c686803315ebf5d,0,0,0,0,113,0,0,611,37,0,180947,0
SWE-Bench Pro,instance_element-hq__element-web-880428ab94c6ea98d3d18dcaeb17e8767adcb461-vnan,element-hq/element-web,e6fe7b7ea8aad2672854b96b5eb7fb863e19cf92,0,0,0,0,113,0,0,692,33,0,198241,0
SWE-Bench Pro,instance_element-hq__element-web-582a1b093fc0b77538052f45cbb9c7295f991b51-vnan,element-hq/element-web,ec6bb880682286216458d73560aa91746d4f099b,0,0,0,0,113,0,0,10384,37,0,124175,0
SWE-Bench Pro,instance_element-hq__element-web-404c412bcb694f04ba0c4d5479541203d701bca0-vnan,element-hq/element-web,f152613f830ec32a3de3d7f442816a63a4c732c5,0,0,0,0,113,0,0,684,33,0,205092,0
SWE-Bench Pro,instance_element-hq__element-web-ecfd1736e5dd9808e87911fc264e6c816653e1a9-vnan,element-hq/element-web,f34c1609c3c42f095b59bc068620f342894f94ed,0,0,0,0,113,0,0,678,33,0,190511,0
SWE-Bench Pro,instance_element-hq__element-web-5dfde12c1c1c0b6e48f17e3405468593e39d9492-vnan,element-hq/element-web,f97cef80aed8ee6011543f08bee8b1745a33a7db,0,0,0,0,113,0,0,678,33,0,190718,0
SWE-Bench Pro,instance_flipt-io__flipt-518ec324b66a07fdd95464a5e9ca5fe7681ad8f9,flipt-io/flipt,0018c5df774444117b107dfe3fe503d4c7126d73,0,0,0,0,122,24570,0,461,71,0,0,0
SWE-Bench Pro,instance_flipt-io__flipt-29d3f9db40c83434d0e3cc082af8baec64c391a9,flipt-io/flipt,018129e08535e0a7ec725680a1e8b2c969a832e9,0,0,0,0,0,63612,0,320,111,0,12418,0
SWE-Bench Pro,instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a,flipt-io/flipt,01f583bb025dbd60e4210eb9a31a6f859ed150e8,0,0,0,0,35,74732,0,314,119,0,14763,0
SWE-Bench Pro,instance_flipt-io__flipt-5ffba3406a7993d97ced4cc13658bee66150fcca,flipt-io/flipt,02f5a1f8ef79565d6f4efed09259e7bf6541437a,0,0,0,0,122,17286,0,879,71,0,0,0
SWE-Bench Pro,instance_flipt-io__flipt-b22f5f02e40b225b6b93fff472914973422e97c6,flipt-io/flipt,08213a50b2cb54709aeb44125f33d55364ea6237,0,0,0,0,35,67115,0,304,111,0,12696,0
SWE-Bench Pro,instance_flipt-io__flipt-406f9396ad65696d58865b3a6283109cd4eaf40e,flipt-io/flipt,0c6e9b3f3cd2a42b577a7d84710b6e2470754739,0,0,0,0,122,12195,0,654,71,0,0,0
SWE-Bench Pro,instance_flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,flipt-io/flipt,0eaf98f050d86247bfe9bd7e41178865cb585060,0,0,0,0,0,61790,0,324,111,0,12172,0
SWE-Bench Pro,instance_flipt-io__flipt-381b90f718435c4694380b5fcd0d5cf8e3b5a25a,flipt-io/flipt,0ed96dc5d33768c4b145d68d52e80e7bce3790d0,0,0,0,0,35,67900,0,304,111,0,12829,0
SWE-Bench Pro,instance_flipt-io__flipt-7161f7b876773a911afdd804b281e52681cb7321,flipt-io/flipt,11775ea830dd27bccd3e28152309df91d754a11b,0,0,0,0,35,63828,0,320,111,0,12418,0
SWE-Bench Pro,instance_flipt-io__flipt-af7a0be46d15f0b63f16a868d13f3b48a838e7ce,flipt-io/flipt,165ba79a44732208147f516fa6fa4d1dc72b7008,0,0,0,0,122,29131,0,0,61,0,0,0
SWE-Bench Pro,instance_flipt-io__flipt-2ca5dfb3513e4e786d2b037075617cccc286d5c3,flipt-io/flipt,168f61194a4cd0f515a589511183bb1bd4f87507,0,0,0,0,35,76261,0,321,119,0,15006,0
SWE-Bench Pro,instance_flipt-io__flipt-d966559200183b713cdf3ea5007a7e0ba86a5afb,flipt-io/flipt,16e240cc4b24e051ff7c1cb0b430cca67768f4bb,0,0,0,0,35,76929,0,321,119,0,15006,0
SWE-Bench Pro,instance_flipt-io__flipt-524f277313606f8cd29b299617d6565c01642e15,flipt-io/flipt,190b3cdc8e354d1b4d1d2811cb8a29f62cab8488,0,0,0,0,0,61572,0,324,111,0,12070,0
SWE-Bench Pro,instance_flipt-io__flipt-b2393f07d893024ab1e47ea2081e0289e1f9d56f,flipt-io/flipt,19fe7a3e92fc128acc75d0c5ececdc6d9a4e64e5,0,0,0,0,35,87050,0,92,119,0,15868,0
SWE-Bench Pro,instance_flipt-io__flipt-b6cef5cdc0daff3ee99e5974ed60a1dc6b4b0d67,flipt-io/flipt,1bd9924b177927fa51d016a71a4353ab9c0d32e7,0,0,0,0,122,29308,0,0,61,0,0,0
SWE-Bench Pro,instance_flipt-io__flipt-aebaecd026f752b187f11328b0d464761b15d2ab,flipt-io/flipt,1d550f0c0d693844b6f4b44fd7859254ef3569c0,0,0,0,0,35,86324,0,124,119,0,16617,0
SWE-Bench Pro,instance_flipt-io__flipt-1737085488ecdcd3299c8e61af45a8976d457b7e,flipt-io/flipt,1f6255dda6648ecafd94826cda3fac2486af4b0f,0,0,0,0,35,86387,0,167,119,0,16036,0
