eval_set,instance_id,repo,commit,C,C++,Java,Kotlin,Python,Go,Rust,JavaScript,HTML,Ruby,TypeScript,PHP,golden_patch_added,golden_patch_deleted,golden_patch_total
SWE-Bench Verified,django__django-13820,django/django,98ad327864aed8df245fd19ea9d2743279e11643,0,0,0,0,291878,0,0,19545,4507,0,0,0,9,5,14
SWE-Bench Verified,django__django-16877,django/django,98f6ada0e2058d67d91fb6c16482411ec2ca0967,0,0,0,0,374561,0,0,20454,4942,0,0,0,10,0,10
SWE-Bench Verified,django__django-11734,django/django,999891bd80b3d02dd916731a7a239e1036174885,0,0,0,0,268823,0,0,20363,4600,0,0,0,4,6,10
SWE-Bench Verified,django__django-15127,django/django,9a6e2df3a8f01ea761529bec48e5a8dc0ea9575b,0,0,0,0,306324,0,0,19663,4722,0,0,0,11,0,11
SWE-Bench Verified,django__django-16631,django/django,9b224579875e30203d079cc2fee83b116d98eb78,0,0,0,0,371231,0,0,19900,4932,0,0,0,28,5,33
SWE-Bench Verified,django__django-13346,django/django,9c92924cd5d164701e2514e1c2d6574126bd7cc2,0,0,0,0,286523,0,0,19515,4668,0,0,0,25,0,25
SWE-Bench Verified,django__django-15563,django/django,9ffd4eae2ce7a7100c98f681e2b6ab818df384a4,0,0,0,0,360208,0,0,19681,4793,0,0,0,22,3,25
SWE-Bench Verified,django__django-11532,django/django,a5308514fb4bc5086c9a16a8a24a945eeebb073c,0,0,0,0,266268,0,0,20085,4601,0,0,0,16,10,26
SWE-Bench Verified,django__django-13033,django/django,a59de6e89e8dc1f3e71c9a5a5bbceb373ea5247e,0,0,0,0,281829,0,0,19496,4663,0,0,0,6,1,7
SWE-Bench Verified,django__django-11490,django/django,a7038adbd02c916315b16939b835f021c2ee8880,0,0,0,0,265357,0,0,20085,4601,0,0,0,1,0,1
SWE-Bench Verified,django__django-14349,django/django,a708f39ce67af174df90c5b5e50ad1976cec7cb8,0,0,0,0,296653,0,0,19635,4545,0,0,0,3,0,3
SWE-Bench Verified,django__django-14999,django/django,a754b82dac511475b6276039471ccd17cc64aeb8,0,0,0,0,305529,0,0,19696,4722,0,0,0,6,5,11
SWE-Bench Verified,django__django-15104,django/django,a7e7043c8746933dafce652507d3b821801cdc7d,0,0,0,0,306137,0,0,19680,4722,0,0,0,1,1,2
SWE-Bench Verified,django__django-14373,django/django,b1a4b1f0bdf05adbd3dc4dde14228e68da54c1a3,0,0,0,0,296743,0,0,19635,4545,0,0,0,2,2,4
SWE-Bench Verified,django__django-11790,django/django,b1d6b35e146aea83b171c1b921178bbaae2795ed,0,0,0,0,269224,0,0,20363,4600,0,0,0,3,1,4
SWE-Bench Verified,django__django-15851,django/django,b4817d20b9e55df30be0b1b2ca8c8bb6d61aab07,0,0,0,0,365364,0,0,19725,4848,0,0,0,1,1,2
SWE-Bench Verified,django__django-14752,django/django,b64db05b9cedd96905d637a2d824cbbf428e40e7,0,0,0,0,301377,0,0,19654,4555,0,0,0,10,2,12
SWE-Bench Verified,django__django-13512,django/django,b79088306513d5ed76d31ac40ab3c15f858946ea,0,0,0,0,288680,0,0,19515,4547,0,0,0,3,2,5
SWE-Bench Verified,django__django-13516,django/django,b7da588e883e12b8ac3bb8a486e654e30fc1c6c8,0,0,0,0,288698,0,0,19515,4547,0,0,0,4,0,4
SWE-Bench Verified,django__django-12050,django/django,b93a0e34d9b9b99d41103782b7e7aeabf47517e3,0,0,0,0,271268,0,0,20504,4638,0,0,0,4,15,19
SWE-Bench Verified,django__django-10097,django/django,b9cf764be62e77b4777b3a75ec256f6209a57671,0,0,0,0,253598,0,0,20221,4631,0,0,0,1,1,2
SWE-Bench Verified,django__django-11211,django/django,ba726067604ce5a8ca3919edf653496722b433ab,0,0,0,0,263746,0,0,20081,4601,0,0,0,4,0,4
SWE-Bench Verified,django__django-13786,django/django,bb64b99b78a579cb2f6178011a4cf9366e634438,0,0,0,0,291621,0,0,19544,4507,0,0,0,5,1,6
SWE-Bench Verified,django__django-14122,django/django,bc04941bf811d1ea2c79fb7fc20457ed2c7e3410,0,0,0,0,294529,0,0,19544,4519,0,0,0,6,5,11
SWE-Bench Verified,django__django-16527,django/django,bd366ca2aeffa869b7dbc0b0aa01caea75e6dc31,0,0,0,0,369545,0,0,19816,4826,0,0,0,1,1,2
SWE-Bench Verified,django__django-15375,django/django,beb7ddbcee03270e833b2f74927ccfc8027aa693,0,0,0,0,309960,0,0,19670,4748,0,0,0,3,1,4
SWE-Bench Verified,django__django-13809,django/django,bef6f7584280f1cc80e5e2d80b7ad073a93d26ec,0,0,0,0,292483,0,0,19548,4515,0,0,0,7,2,9
SWE-Bench Verified,django__django-16082,django/django,bf47c719719d0e190a99fa2e7f959d5bbb7caf8a,0,0,0,0,367437,0,0,19944,4863,0,0,0,1,0,1
SWE-Bench Verified,django__django-11820,django/django,c2678e49759e5c4c329bff0eeca2886267005d21,0,0,0,0,269622,0,0,20363,4600,0,0,0,7,1,8
SWE-Bench Verified,django__django-13670,django/django,c448e614c60cc97c6194c62052363f4f501e0953,0,0,0,0,290456,0,0,19544,4552,0,0,0,2,2,4
SWE-Bench Verified,django__django-16100,django/django,c6350d594c359151ee17b0c4f354bb44f28ff69e,0,0,0,0,367737,0,0,19944,4863,0,0,0,11,9,20
SWE-Bench Verified,django__django-11138,django/django,c84b91b7603e488f7171fdff8f08368ef3d6b856,0,0,0,0,263672,0,0,20081,4601,0,0,0,40,29,69
SWE-Bench Verified,django__django-15128,django/django,cb383753c0e0eb52306e1024d32a782549c27e61,0,0,0,0,307080,0,0,19670,4720,0,0,0,20,8,28
SWE-Bench Verified,django__django-15732,django/django,ce69e34bd646558bb44ea92cecfd98b345a0b3e0,0,0,0,0,363528,0,0,19730,4848,0,0,0,27,5,32
SWE-Bench Verified,django__django-14089,django/django,d01709aae21de9cd2565b9c52f32732ea28a2d98,0,0,0,0,294403,0,0,19544,4519,0,0,0,3,0,3
SWE-Bench Verified,django__django-14376,django/django,d06c5b358149c02a62da8a5469264d05f29ac659,0,0,0,0,296769,0,0,19635,4545,0,0,0,8,5,13
SWE-Bench Verified,django__django-11099,django/django,d26b2424437dabeeca94d7900b37d2df4410da0c,0,0,0,0,263230,0,0,20247,4602,0,0,0,2,2,4
SWE-Bench Verified,django__django-16899,django/django,d3d173425fc0a1107836da5b4567f1c88253191b,0,0,0,0,374730,0,0,20454,4941,0,0,0,3,2,5
SWE-Bench Verified,django__django-11119,django/django,d4df5e1b0b1c643fe0fc521add0236764ec8e92a,0,0,0,0,263319,0,0,20247,4602,0,0,0,1,1,2
SWE-Bench Verified,django__django-16139,django/django,d559cb02da30f74debbb1fc3a46de0df134d2d80,0,0,0,0,367937,0,0,19922,4863,0,0,0,3,1,4
SWE-Bench Verified,django__django-16661,django/django,d687febce5868545f99974d2499a91f81a32fef5,0,0,0,0,371950,0,0,19899,4940,0,0,0,6,4,10
SWE-Bench Verified,django__django-13741,django/django,d746f28949c009251a8741ba03d156964050717f,0,0,0,0,291098,0,0,19544,4507,0,0,0,1,14,15
SWE-Bench Verified,django__django-14559,django/django,d79be3ed39b76d3e34431873eec16f6dd354ab17,0,0,0,0,298606,0,0,19654,4549,0,0,0,4,2,6
SWE-Bench Verified,django__django-11239,django/django,d87bd29c4f8dfcdf3f4a4eb8340e6770a2416fe3,0,0,0,0,263839,0,0,20081,4601,0,0,0,12,0,12
SWE-Bench Verified,django__django-14792,django/django,d89f976bddb49fb168334960acc8979c3de991fa,0,0,0,0,302193,0,0,19654,4555,0,0,0,5,2,7
SWE-Bench Verified,django__django-15499,django/django,d90e34c61b27fba2527834806639eebbcfab9631,0,0,0,0,358752,0,0,19681,4758,0,0,0,13,0,13
SWE-Bench Verified,django__django-15037,django/django,dab48b7482295956973879d15bfd4d3bb0718772,0,0,0,0,305612,0,0,19696,4722,0,0,0,6,2,8
SWE-Bench Verified,django__django-14034,django/django,db1fc5cd3c5d36cdb5d0fe4404efd6623dd3e8fb,0,0,0,0,301222,0,0,19654,4555,0,0,0,12,2,14
SWE-Bench Verified,django__django-15103,django/django,dd528cb2cefc0db8b91a7ff0a2bc87305b976597,0,0,0,0,306159,0,0,19680,4722,0,0,0,10,7,17
SWE-Bench Verified,django__django-10973,django/django,ddb293685235fd09e932805771ae97f72e817181,0,0,0,0,261762,0,0,20253,4602,0,0,0,4,33,37
SWE-Bench Verified,django__django-14404,django/django,de32fe83a2e4a20887972c69a0693b94eb25a88b,0,0,0,0,297078,0,0,19635,4545,0,0,0,2,3,5
SWE-Bench Verified,django__django-11815,django/django,e02f67ef2d03d48128e7a118bf75f0418e24e8ac,0,0,0,0,269657,0,0,20363,4600,0,0,0,4,3,7
SWE-Bench Verified,django__django-15467,django/django,e0442a628eb480eac6a7888aed5a86f83499e299,0,0,0,0,358215,0,0,19681,4758,0,0,0,3,1,4
SWE-Bench Verified,django__django-11451,django/django,e065b293878b1e3ea56655aa9d33e87576cd77ff,0,0,0,0,265212,0,0,20085,4601,0,0,0,2,0,2
SWE-Bench Verified,django__django-15022,django/django,e1d673c373a7d032060872b690a92fc95496612e,0,0,0,0,307416,0,0,19670,4727,0,0,0,3,1,4
SWE-Bench Verified,django__django-11149,django/django,e245046bb6e8b32360aa48b8a41fb7050f0fc730,0,0,0,0,263507,0,0,20081,4600,0,0,0,30,26,56
SWE-Bench Verified,django__django-11477,django/django,e28671187903e6aca2428374fdd504fca3032aee,0,0,0,0,265960,0,0,20085,4601,0,0,0,1,1,2
SWE-Bench Verified,django__django-13344,django/django,e39e727ded673e74016b5d3658d23cbe20234d11,0,0,0,0,286556,0,0,19515,4668,0,0,0,12,20,32
SWE-Bench Verified,django__django-16493,django/django,e3a4cee081cf60650b8824f0646383b79cb110e7,0,0,0,0,369293,0,0,19816,4826,0,0,0,3,2,5
SWE-Bench Verified,django__django-14011,django/django,e4430f22c8e3d29ce5d9d0263fba57121938d06d,0,0,0,0,295811,0,0,19612,4545,0,0,0,24,0,24
SWE-Bench Verified,django__django-13821,django/django,e64c1d8055a3e476122633da141f16b50f0c4a2d,0,0,0,0,291911,0,0,19545,4507,0,0,0,4,2,6
SWE-Bench Verified,django__django-11163,django/django,e6588aa4e793b7f56f4cadbfa155b581e0efc59a,0,0,0,0,263577,0,0,20081,4600,0,0,0,1,1,2
SWE-Bench Verified,django__django-10914,django/django,e7fd69d051eaa67cb17f172a39b57253e9cb831a,0,0,0,0,261693,0,0,20253,4602,0,0,0,1,1,2
SWE-Bench Verified,django__django-12155,django/django,e8fcdaad5c428878d0a5d6ba820d957013f75595,0,0,0,0,272022,0,0,20500,4639,0,0,0,6,17,23
SWE-Bench Verified,django__django-15368,django/django,e972620ada4f9ed7bc57f28e133e85c85b0a7b20,0,0,0,0,309835,0,0,19670,4748,0,0,0,2,2,4
SWE-Bench Verified,django__django-11292,django/django,eb16c7260e573ec513d84cb586d96bdf508f3173,0,0,0,0,264067,0,0,20081,4601,0,0,0,8,3,11
SWE-Bench Verified,django__django-13121,django/django,ec5aa2161d8015a3fe57dcbbfe14200cd18f0a16,0,0,0,0,283340,0,0,19495,4668,0,0,0,25,45,70
SWE-Bench Verified,django__django-13343,django/django,ece18207cbb64dd89014e279ac636a6c9829828e,0,0,0,0,286802,0,0,19515,4668,0,0,0,3,1,4
SWE-Bench Verified,django__django-13568,django/django,ede9fac75807fe5810df66280a60e7068cc97e4a,0,0,0,0,289241,0,0,19515,4548,0,0,0,4,1,5
SWE-Bench Verified,django__django-16901,django/django,ee36e101e8f8c0acde4bb148b738ab7034e902a0,0,0,0,0,374875,0,0,20456,4942,0,0,0,6,1,7
SWE-Bench Verified,django__django-11848,django/django,f0adf3b9b7a19cdee05368ff0c0c2d087f011180,0,0,0,0,269677,0,0,20363,4600,0,0,0,7,3,10
SWE-Bench Verified,django__django-12858,django/django,f2051eb8a7febdaaa43bd33bf5a6108c5f428e59,0,0,0,0,278574,0,0,19199,4643,0,0,0,3,1,4
SWE-Bench Verified,django__django-15957,django/django,f387d024fc75569d2a4a338bfda76cc2f328f627,0,0,0,0,366294,0,0,19763,4852,0,0,0,26,7,33
SWE-Bench Verified,django__django-13964,django/django,f39634ff229887bf7790c069d0c411b38494ca38,0,0,0,0,292883,0,0,19548,4519,0,0,0,1,1,2
SWE-Bench Verified,django__django-13212,django/django,f4e93919e4608cfc50849a1f764fd856e0917401,0,0,0,0,284566,0,0,19515,4668,0,0,0,19,25,44
SWE-Bench Verified,django__django-11603,django/django,f618e033acd37d59b536d6e6126e6c5be18037f6,0,0,0,0,267280,0,0,20252,4600,0,0,0,2,0,2
SWE-Bench Verified,django__django-16950,django/django,f64fd47a7627ed6ffe2df2a32ded6ee528a784eb,0,0,0,0,376319,0,0,20496,4948,0,0,0,7,1,8
SWE-Bench Verified,django__django-13023,django/django,f83b44075dafa429d59e8755aa47e15577cc49f9,0,0,0,0,281552,0,0,19496,4663,0,0,0,1,1,2
SWE-Bench Verified,django__django-17084,django/django,f8c43aca467b7b0c4bb0a7fa41362f90b610b8df,0,0,0,0,376452,0,0,20497,4958,0,0,0,6,0,6
SWE-Bench Verified,django__django-7530,django/django,f8fab6f90233c7114d642dfe01a4e6d4cb14ee7d,0,0,0,0,244329,0,0,18155,3387,0,0,0,1,1,2
SWE-Bench Verified,django__django-16595,django/django,f9fe062de5fc0896d6bbbf3f260b5c44473b3c77,0,0,0,0,370427,0,0,19900,4926,0,0,0,3,3,6
SWE-Bench Verified,django__django-12663,django/django,fa5e7e46d875d4143510944f19d79df7b1739bab,0,0,0,0,276958,0,0,17182,4640,0,0,0,2,1,3
SWE-Bench Verified,django__django-15525,django/django,fbacaa58ffc5a62456ee68b90efa13957f761ce4,0,0,0,0,359024,0,0,19681,4758,0,0,0,3,1,4
SWE-Bench Verified,django__django-13109,django/django,fbe82f82555bc25dccb476c749ca062f0b522be3,0,0,0,0,283259,0,0,19495,4668,0,0,0,1,1,2
SWE-Bench Verified,django__django-16642,django/django,fbe850106b2e4b85f838219cb9e1df95fba6c164,0,0,0,0,371439,0,0,19899,4932,0,0,0,2,0,2
SWE-Bench Verified,django__django-11964,django/django,fc2b1cc926e34041953738e58fa6ad3053059b22,0,0,0,0,270585,0,0,20363,4600,0,0,0,7,1,8
SWE-Bench Verified,django__django-13794,django/django,fe886eee36be8022f34cfe59aa61ff1c21fe01d9,0,0,0,0,291660,0,0,19544,4507,0,0,0,6,0,6
SWE-Bench Verified,matplotlib__matplotlib-24026,matplotlib/matplotlib,14c96b510ebeba40f573e512299b1976f35b620e,40627,27339,0,0,170826,0,0,764,207,0,0,0,8,5,13
SWE-Bench Verified,matplotlib__matplotlib-25960,matplotlib/matplotlib,1d0d255b79e84dfc9f2123c5eb85a842d342f72b,40601,26766,0,0,184142,0,0,819,212,0,0,0,15,3,18
SWE-Bench Verified,matplotlib__matplotlib-25775,matplotlib/matplotlib,26224d96066b5c60882296c551f54ca7732c0af0,40601,26757,0,0,183304,0,0,782,212,0,0,0,34,5,39
SWE-Bench Verified,matplotlib__matplotlib-26342,matplotlib/matplotlib,2aee6ccd7c7e1f8d282c1e7579f4ee546b838542,40461,26737,0,0,184870,0,0,819,225,0,0,0,2,5,7
SWE-Bench Verified,matplotlib__matplotlib-23476,matplotlib/matplotlib,33a0599711d26dc2b79f851c6daed4947df7c167,40603,27074,0,0,169017,0,0,764,207,0,0,0,3,0,3
SWE-Bench Verified,matplotlib__matplotlib-26466,matplotlib/matplotlib,3dd06a46750d174f821df5377996f493f1af4ebb,40461,26742,0,0,185891,0,0,819,225,0,0,0,6,14,20
SWE-Bench Verified,matplotlib__matplotlib-23299,matplotlib/matplotlib,3eadeacc06c9f2ddcdac6ae39819faa9fbee9e39,40588,27126,0,0,168452,0,0,764,207,0,0,0,4,1,5
SWE-Bench Verified,matplotlib__matplotlib-25311,matplotlib/matplotlib,430fb1db88843300fb4baae3edc499bbfe073b0c,40610,26928,0,0,173729,0,0,782,212,0,0,0,3,1,4
SWE-Bench Verified,matplotlib__matplotlib-24177,matplotlib/matplotlib,493d608e39d32a67173c23a7bbc47d6bfedcef61,40627,27339,0,0,171059,0,0,764,207,0,0,0,1,1,2
SWE-Bench Verified,matplotlib__matplotlib-26113,matplotlib/matplotlib,5ca694b38d861c0e24cd8743753427dda839b90b,40601,26762,0,0,183925,0,0,782,212,0,0,0,1,1,2
SWE-Bench Verified,matplotlib__matplotlib-25122,matplotlib/matplotlib,5ec2bd279729ff534719b8bf238dbbca907b93c5,40577,26966,0,0,173284,0,0,782,212,0,0,0,4,4,8
SWE-Bench Verified,matplotlib__matplotlib-24870,matplotlib/matplotlib,6091437be9776139d3672cde28a19cbe6c09dcd5,40590,26980,0,0,173106,0,0,782,209,0,0,0,19,14,33
SWE-Bench Verified,matplotlib__matplotlib-20859,matplotlib/matplotlib,64619e53e9d0ed417daba287ac0d3a06943a54d5,40725,28730,0,0,163219,0,0,764,205,0,0,0,5,3,8
SWE-Bench Verified,matplotlib__matplotlib-25332,matplotlib/matplotlib,66ba515e671638971bd11a34cff12c107a437e0b,40610,26928,0,0,173828,0,0,782,212,0,0,0,13,0,13
SWE-Bench Verified,matplotlib__matplotlib-20676,matplotlib/matplotlib,6786f437df54ca7780a047203cbcfaa1db8dc542,40722,28716,0,0,161693,0,0,764,205,0,0,0,6,1,7
SWE-Bench Verified,matplotlib__matplotlib-25479,matplotlib/matplotlib,7fdf772201e4c9bafbc16dfac23b5472d6a53fa2,40614,26833,0,0,183232,0,0,782,212,0,0,0,6,1,7
SWE-Bench Verified,matplotlib__matplotlib-24570,matplotlib/matplotlib,8f0003ae902952372824c9917975fb372c026a42,40618,27347,0,0,171692,0,0,765,209,0,0,0,2,2,4
SWE-Bench Verified,matplotlib__matplotlib-23314,matplotlib/matplotlib,97fc1154992f64cfb2f86321155a7404efeb2d8a,40588,27126,0,0,168064,0,0,764,207,0,0,0,2,0,2
SWE-Bench Verified,matplotlib__matplotlib-24627,matplotlib/matplotlib,9d22ab09d52d279b125d8770967569de070913b2,40583,27329,0,0,171711,0,0,765,209,0,0,0,3,1,4
SWE-Bench Verified,matplotlib__matplotlib-20826,matplotlib/matplotlib,a0d2e399729d36499a1924e5ca5bc067c8396810,40722,28730,0,0,162699,0,0,764,205,0,0,0,7,2,9
SWE-Bench Verified,matplotlib__matplotlib-22719,matplotlib/matplotlib,a2a1b0a11b993fe5f8fab64b6161e99243a6393c,40777,28672,0,0,167080,0,0,764,207,0,0,0,2,2,4
SWE-Bench Verified,matplotlib__matplotlib-24970,matplotlib/matplotlib,a3011dfd1aaa2487cce8aa7369475533133ef777,40577,26966,0,0,172777,0,0,782,209,0,0,0,11,10,21
SWE-Bench Verified,matplotlib__matplotlib-13989,matplotlib/matplotlib,a3e2897bfaf9eaac1d6649da535c4e721c89fa69,59362,29812,0,0,159616,0,0,7424,393,0,0,0,1,1,2
SWE-Bench Verified,matplotlib__matplotlib-22871,matplotlib/matplotlib,a7b7260bf06c20d408215d95ce20a1a01c12e5b1,40777,28672,0,0,167415,0,0,764,207,0,0,0,4,2,6
SWE-Bench Verified,matplotlib__matplotlib-24637,matplotlib/matplotlib,a9ba9d5d3fe9d5ac15fbdb06127f97d381148dd0,40590,26980,0,0,172115,0,0,782,209,0,0,0,2,0,2
SWE-Bench Verified,matplotlib__matplotlib-24149,matplotlib/matplotlib,af39f1edffcd828f05cfdd04f2e59506bb4a27bc,40627,27339,0,0,171014,0,0,764,207,0,0,0,8,0,8
SWE-Bench Verified,matplotlib__matplotlib-20488,matplotlib/matplotlib,b7ce415c15eb39b026a097a2865da73fbcf15c9c,40717,28762,0,0,161779,0,0,783,205,0,0,0,3,3,6
SWE-Bench Verified,matplotlib__matplotlib-22865,matplotlib/matplotlib,c6c7ec1978c22ae2c704555a873d0ec6e1e2eaa8,40777,28672,0,0,167475,0,0,764,207,0,0,0,6,2,8
SWE-Bench Verified,matplotlib__matplotlib-14623,matplotlib/matplotlib,d65c9ca20ddf81ef91199e6d819f9d3506ef477c,59362,29821,0,0,160248,0,0,7424,398,0,0,0,17,2,19
SWE-Bench Verified,matplotlib__matplotlib-21568,matplotlib/matplotlib,f0632c0fc7339f68e992ed63ae4cfac76cd41aad,40777,28634,0,0,165998,0,0,764,207,0,0,0,5,2,7
SWE-Bench Verified,matplotlib__matplotlib-23412,matplotlib/matplotlib,f06c2c3abdaf4b90285ce5ca7fedbb8ace715911,40603,27074,0,0,168749,0,0,764,207,0,0,0,2,3,5
SWE-Bench Verified,matplotlib__matplotlib-26208,matplotlib/matplotlib,f0f133943d3e4f1e2e665291fe1c8f658a84cc09,40461,26740,0,0,184086,0,0,819,212,0,0,0,2,0,2
SWE-Bench Verified,matplotlib__matplotlib-25287,matplotlib/matplotlib,f8ffce6d44127d4ea7d6491262ab30046b03294b,40610,26928,0,0,173709,0,0,782,212,0,0,0,13,2,15
SWE-Bench Verified,matplotlib__matplotlib-26291,matplotlib/matplotlib,fa68f46289adf4a8a4bc7ba97ded8258ec9d079c,40461,26737,0,0,184548,0,0,819,212,0,0,0,2,0,2
SWE-Bench Verified,mwaskom__seaborn-3187,mwaskom/seaborn,22cdfb0c93f8ec78492d87edb810f10cb7f57a31,0,0,0,0,39607,0,0,45,28,0,0,0,12,0,12
SWE-Bench Verified,mwaskom__seaborn-3069,mwaskom/seaborn,54cab15bdacfaa05a88fbc5502a5b322d99f148e,0,0,0,0,38979,0,0,45,28,0,0,0,13,2,15
SWE-Bench Verified,pallets__flask-5014,pallets/flask,7ee9ceb71e868944a46e1ff00b506772a53a4f1d,0,0,0,0,12807,0,0,0,326,0,0,0,3,0,3
SWE-Bench Verified,psf__requests-6028,psf/requests,0192aac24123735b3eaf9b08df46429bb770c283,0,0,0,0,7921,0,0,0,186,0,0,0,4,0,4
SWE-Bench Verified,psf__requests-2317,psf/requests,091991be0da19de9108dbe5e3752917fea3d7fdc,0,0,0,0,13262,0,0,0,171,0,0,0,2,2,4
SWE-Bench Verified,psf__requests-1724,psf/requests,1ba83c47ce7b177efe90d5f51f7760680f72eda0,0,0,0,0,11759,0,0,0,166,0,0,0,4,1,5
SWE-Bench Verified,psf__requests-1142,psf/requests,22623bd8c265b78b161542663ee980738441c307,0,0,0,0,9945,0,0,0,174,0,0,0,2,1,3
SWE-Bench Verified,psf__requests-5414,psf/requests,39d0fdd9096f7dceccbc8f82e1eda7dd64717a8e,0,0,0,0,7908,0,0,0,186,0,0,0,1,1,2
SWE-Bench Verified,psf__requests-1921,psf/requests,3c88e520da24ae6f736929a750876e7654accc3d,0,0,0,0,12280,0,0,0,166,0,0,0,2,0,2
SWE-Bench Verified,psf__requests-2931,psf/requests,5f7a3a74aab1625c2bb65f643197ee885e3da576,0,0,0,0,14315,0,0,0,173,0,0,0,4,1,5
SWE-Bench Verified,psf__requests-1766,psf/requests,847735553aeda6e6633f2b32e14ba14ba86887a4,0,0,0,0,11866,0,0,0,166,0,0,0,2,2,4
SWE-Bench Verified,pydata__xarray-3151,pydata/xarray,118f4d996e7711c9aced916e6049af9f28d5ec66,0,0,0,0,54122,0,0,0,2,0,0,0,7,8,15
SWE-Bench Verified,pydata__xarray-3095,pydata/xarray,1757dffac2fa493d7b9a074b84cf8c830a706688,0,0,0,0,54361,0,0,0,2,0,0,0,32,17,49
SWE-Bench Verified,pydata__xarray-4075,pydata/xarray,19b088636eb7d3f65ab7a1046ac672e0689371d8,0,0,0,0,72085,0,0,0,17,0,0,0,8,1,9
SWE-Bench Verified,pydata__xarray-4966,pydata/xarray,37522e991a32ee3c0ad1a5ff8afe8e3eb1885550,0,0,0,0,80293,0,0,0,17,0,0,0,8,0,8
SWE-Bench Verified,pydata__xarray-7229,pydata/xarray,3aa75c8d00a4a2d4acf10d80f76b937cadb666b7,0,0,0,0,113566,0,0,0,15,0,0,0,24,5,29
SWE-Bench Verified,pydata__xarray-7393,pydata/xarray,41fef6f1352be994cd90056d47440fe9aa4c068f,0,0,0,0,114033,0,0,0,15,0,0,0,5,1,6
SWE-Bench Verified,pydata__xarray-6992,pydata/xarray,45c0a114e2b7b27b83c9618bc05b36afac82183c,0,0,0,0,106333,0,0,0,15,0,0,0,85,38,123
SWE-Bench Verified,pydata__xarray-7233,pydata/xarray,51d37d1be95547059251076b3fadaa317750aab3,0,0,0,0,112534,0,0,0,15,0,0,0,4,1,5
SWE-Bench Verified,pydata__xarray-4695,pydata/xarray,51ef2a66c4e0896eab7d2b03e3dfb3963e338e3c,0,0,0,0,77384,0,0,0,17,0,0,0,1,1,2
SWE-Bench Verified,pydata__xarray-3305,pydata/xarray,69c7e01e5167a3137c285cb50d1978252bb8bcbf,0,0,0,0,60288,0,0,0,2,0,0,0,17,5,22
SWE-Bench Verified,pydata__xarray-6599,pydata/xarray,6bb2b855498b5c68d7cca8cceb710365d58e6048,0,0,0,0,102292,0,0,0,15,0,0,0,5,1,6
SWE-Bench Verified,pydata__xarray-2905,pydata/xarray,7c4e2ac83f7b4306296ff9b7b51aaf016e5ad614,0,0,0,0,79399,0,0,0,17,0,0,0,2,1,3
SWE-Bench Verified,pydata__xarray-6744,pydata/xarray,7cc6cc991e586a6158bb656b8001234ccda25407,0,0,0,0,105467,0,0,0,15,0,0,0,11,6,17
SWE-Bench Verified,pydata__xarray-6461,pydata/xarray,851dadeb0338403e5021c3fbe80cbc9127ee672d,0,0,0,0,102029,0,0,0,15,0,0,0,1,2,3
SWE-Bench Verified,pydata__xarray-3993,pydata/xarray,8cc34cb412ba89ebca12fc84f76a9e452628f1bc,0,0,0,0,78712,0,0,0,17,0,0,0,36,13,49
SWE-Bench Verified,pydata__xarray-4629,pydata/xarray,a41edc7bf5302f2ea327943c0c48c532b12009bc,0,0,0,0,77317,0,0,0,17,0,0,0,1,1,2
SWE-Bench Verified,pydata__xarray-4094,pydata/xarray,a64cf2d5476e7bbda099b34c40b7be1880dbd39a,0,0,0,0,72540,0,0,0,17,0,0,0,1,1,2
SWE-Bench Verified,pydata__xarray-6938,pydata/xarray,c4e40d991c28be51de9ac560ce895ac7f9b14924,0,0,0,0,105835,0,0,0,15,0,0,0,13,11,24
SWE-Bench Verified,pydata__xarray-6721,pydata/xarray,cc183652bf6e1273e985e1c4b3cba79c896c1193,0,0,0,0,105060,0,0,0,15,0,0,0,1,1,2
SWE-Bench Verified,pydata__xarray-4687,pydata/xarray,d3b6aa6d8b997df115a53c001d00222a0f92f63a,0,0,0,0,97441,0,0,0,15,0,0,0,12,1,13
SWE-Bench Verified,pydata__xarray-4356,pydata/xarray,e05fddea852d08fc0845f954b79deb9e9f9ff883,0,0,0,0,74888,0,0,0,17,0,0,0,1,5,6
SWE-Bench Verified,pydata__xarray-3677,pydata/xarray,ef6e6a7b86f8479b9a1fecf15ad5b88a2326b31e,0,0,0,0,68000,0,0,0,19,0,0,0,1,0,1
SWE-Bench Verified,pylint-dev__pylint-4661,pylint-dev/pylint,1d1619ef913b99b06647d2030bddff4800abdf63,0,0,0,0,55277,0,0,0,0,0,0,0,16,2,18
SWE-Bench Verified,pylint-dev__pylint-4604,pylint-dev/pylint,1e55ae64624d28c5fe8b63ad7979880ee2e6ef3f,0,0,0,0,54198,0,0,0,0,0,0,0,6,0,6
SWE-Bench Verified,pylint-dev__pylint-8898,pylint-dev/pylint,1f8c4d9eb185c16a2c1d881c054f015e1c2eb334,0,0,0,0,79139,0,0,0,70,0,0,0,30,2,32
SWE-Bench Verified,pylint-dev__pylint-6528,pylint-dev/pylint,273a8b25620467c1e5686aa8d2a1dbb8c02c78d0,0,0,0,0,68965,0,0,0,65,0,0,0,28,7,35
SWE-Bench Verified,pylint-dev__pylint-7080,pylint-dev/pylint,3c5eca2ded3dd2b59ebaf23eb289453b5d2930f0,0,0,0,0,72655,0,0,0,65,0,0,0,1,0,1
