eval_set,instance_id,repo,commit,C,C++,Java,Kotlin,Python,Go,Rust,JavaScript,HTML,Ruby,TypeScript,PHP,golden_patch_added,golden_patch_deleted,golden_patch_total
Multi-SWE-bench,cli__cli-7477,cli/cli,6f4038d9811284cda099151eec6d89f309c490f1,0,0,0,0,0,112401,0,0,0,0,0,0,30,1,31
Multi-SWE-bench,cli__cli-5251,cli/cli,6f66a1d265d1b4b1e3d2e742decfd474932bc168,0,0,0,0,0,79502,0,0,0,0,0,0,30,24,54
Multi-SWE-bench,cli__cli-7886,cli/cli,6fc6b87484a813275ad54d576a73e7926fc70033,0,0,0,0,0,128624,0,0,0,0,0,0,28,2,30
Multi-SWE-bench,cli__cli-10239,cli/cli,6fe21d8f5224c5d8a58d210bd2bc70f5a008294c,0,0,0,0,0,155728,0,0,0,0,0,0,18,13,31
Multi-SWE-bench,cli__cli-10154,cli/cli,6fe21d8f5224c5d8a58d210bd2bc70f5a008294c,0,0,0,0,0,155728,0,0,0,0,0,0,102,41,143
Multi-SWE-bench,cli__cli-9256,cli/cli,70c3ca32365f0cd6b119a24be788e4559b88b6b3,0,0,0,0,0,145705,0,0,0,0,0,0,16,1,17
Multi-SWE-bench,cli__cli-1388,cli/cli,71bebd3f54f1c4006fa57a272382e8a285c9100c,0,0,0,0,0,20356,0,0,0,0,0,0,67,20,87
Multi-SWE-bench,cli__cli-1580,cli/cli,727b72666713909d318f24f03065ce2e488566d5,0,0,0,0,0,26081,0,0,0,0,0,0,3,1,4
Multi-SWE-bench,cli__cli-665,cli/cli,74a2a241045d9e6df3bbe288f81911b4361871cd,0,0,0,0,0,8972,0,0,0,0,0,0,16,16,32
Multi-SWE-bench,cli__cli-5479,cli/cli,76782744648658e1eee9ee8a666f01d554ac9a16,0,0,0,0,0,87957,0,0,0,0,0,0,92,59,151
Multi-SWE-bench,cli__cli-4007,cli/cli,78ac77180e833acaf233fb252d4c8e232800d603,0,0,0,0,0,70357,0,0,0,0,0,0,35,9,44
Multi-SWE-bench,cli__cli-5588,cli/cli,78ae6f85c615604918ffe932dcc1883712d2061a,0,0,0,0,0,89489,0,0,0,0,0,0,384,213,597
Multi-SWE-bench,cli__cli-545,cli/cli,7950023a8775066fcf2c5552e2cd6ec582ceb34e,0,0,0,0,0,7491,0,0,0,0,0,0,30,0,30
Multi-SWE-bench,cli__cli-4451,cli/cli,7abf682e26d4619c9639e6b1ece8d5b810e0bf04,0,0,0,0,0,69800,0,0,0,0,0,0,148,0,148
Multi-SWE-bench,cli__cli-1763,cli/cli,7b1f19a6739dc3832dfd29c160b5d80f1134924d,0,0,0,0,0,32132,0,0,0,0,0,0,83,44,127
Multi-SWE-bench,cli__cli-7902,cli/cli,7c2e5fd5957a0db0229a7a20352bfe6c91462de3,0,0,0,0,0,128783,0,0,0,0,0,0,52,18,70
Multi-SWE-bench,cli__cli-5503,cli/cli,7d0a7f98e1dd6a762ac1b82c8c924c943f254621,0,0,0,0,0,88783,0,0,0,0,0,0,179,26,205
Multi-SWE-bench,cli__cli-2209,cli/cli,7d317a81bea0bf6770f9572909ea1c9d5f3f0907,0,0,0,0,0,33686,0,0,0,0,0,0,20,7,27
Multi-SWE-bench,cli__cli-2138,cli/cli,7d317a81bea0bf6770f9572909ea1c9d5f3f0907,0,0,0,0,0,33686,0,0,0,0,0,0,41,0,41
Multi-SWE-bench,cli__cli-4423,cli/cli,7e7735d450827faf2cf317130bfbcaa76d43b811,0,0,0,0,0,74257,0,0,0,0,0,0,15,8,23
Multi-SWE-bench,cli__cli-2888,cli/cli,7e8348a68f96c5983251f89871167797545dbbe0,0,0,0,0,0,41586,0,0,0,0,0,0,47,31,78
Multi-SWE-bench,cli__cli-5092,cli/cli,7ef3abe48f97116e9f1e5228c7f0982cefe3fd64,0,0,0,0,0,76663,0,0,0,0,0,0,15,12,27
Multi-SWE-bench,cli__cli-4656,cli/cli,7ef3abe48f97116e9f1e5228c7f0982cefe3fd64,0,0,0,0,0,76663,0,0,0,0,0,0,77,25,102
Multi-SWE-bench,cli__cli-1494,cli/cli,7f5aad56cba45ced3f1b7537e03c45f1857f736a,0,0,0,0,0,22820,0,0,0,0,0,0,29,9,38
Multi-SWE-bench,cli__cli-10180,cli/cli,7fcb4453ed86e949cce50814b268ff86a5052bbf,0,0,0,0,0,156914,0,0,0,0,0,0,236,26,262
Multi-SWE-bench,cli__cli-2004,cli/cli,7fecaaa8e28aac3132c27699426df816fed23371,0,0,0,0,0,40947,0,0,0,0,0,0,92,14,106
Multi-SWE-bench,cli__cli-7837,cli/cli,8016244dbb3ae90093ea1e2a04f4a2c4db722ca1,0,0,0,0,0,128595,0,0,0,0,0,0,1,1,2
Multi-SWE-bench,cli__cli-7747,cli/cli,8079d18efd2e195456280d9b9742c13d33702e6a,0,0,0,0,0,128494,0,0,0,0,0,0,29,11,40
Multi-SWE-bench,cli__cli-810,cli/cli,80d7513537593bf5321e4b55031877cd1a10ada9,0,0,0,0,0,11080,0,0,0,0,0,0,62,27,89
Multi-SWE-bench,cli__cli-7249,cli/cli,82662685e3cf3e93fd0c5c81b6680c6a06491f1d,0,0,0,0,0,108962,0,0,0,0,0,0,24,0,24
Multi-SWE-bench,cli__cli-7246,cli/cli,82662685e3cf3e93fd0c5c81b6680c6a06491f1d,0,0,0,0,0,108962,0,0,0,0,0,0,52,19,71
Multi-SWE-bench,cli__cli-10048,cli/cli,8288011149e71d5658b80ebef393522ba2d0e7cc,0,0,0,0,0,156096,0,0,0,0,0,0,8,0,8
Multi-SWE-bench,cli__cli-7224,cli/cli,82927b0cc2a831adda22b0a7bf43938bd15e1126,0,0,0,0,0,108380,0,0,0,0,0,0,2,2,4
Multi-SWE-bench,cli__cli-728,cli/cli,82bd7b97cf0a3919c616c737136e3f3cee0c9bc9,0,0,0,0,0,10472,0,0,0,0,0,0,588,102,690
Multi-SWE-bench,cli__cli-970,cli/cli,84ecf324f8702963b5c45e2958ba448b7da4c0eb,0,0,0,0,0,16187,0,0,0,0,0,0,312,10,322
Multi-SWE-bench,cli__cli-9433,cli/cli,86964d8809bed7bfbd798d444d5923b8a2bbd4d6,0,0,0,0,0,147383,0,0,0,0,0,0,138,77,215
Multi-SWE-bench,cli__cli-7768,cli/cli,885ccd7424acb8db9519dc972bbac2b67c5a9d3f,0,0,0,0,0,130866,0,0,0,0,0,0,27,6,33
Multi-SWE-bench,cli__cli-3519,cli/cli,88af63d36fbfb1338adbd08fe6ba1da122708a72,0,0,0,0,0,64230,0,0,0,0,0,0,170,38,208
Multi-SWE-bench,cli__cli-7203,cli/cli,88cae9f5be67989be191cd4a1fe043ddbeafe629,0,0,0,0,0,108077,0,0,0,0,0,0,10,0,10
Multi-SWE-bench,cli__cli-9868,cli/cli,88e744bafb3511aeb9530c7c5c2c114ef60769b1,0,0,0,0,0,158460,0,0,0,0,0,0,320,123,443
Multi-SWE-bench,cli__cli-1457,cli/cli,88eaa28aef1f1539abbcb3ce6580cce9122e783a,0,0,0,0,0,21428,0,0,0,0,0,0,2,3,5
Multi-SWE-bench,cli__cli-8595,cli/cli,8948ee8c3beaf432676061aaaf481d2f41039483,0,0,0,0,0,136558,0,0,0,0,0,0,570,0,570
Multi-SWE-bench,cli__cli-7257,cli/cli,89caedf1817c21e4bdb9b136a46444225ec4c982,0,0,0,0,0,109660,0,0,0,0,0,0,232,0,232
Multi-SWE-bench,cli__cli-9411,cli/cli,89cbcfe7eb186ff4edbe10792d17bdc55b04f297,0,0,0,0,0,147234,0,0,0,0,0,0,37,21,58
Multi-SWE-bench,cli__cli-9774,cli/cli,8b0b0ce1843fcdcf662e655ddc05a1e10fd4a747,0,0,0,0,0,151254,0,0,0,0,0,0,20,12,32
Multi-SWE-bench,cli__cli-7376,cli/cli,8b48fbc892ef7eebcbac15be0f6d7fb293ffc77b,0,0,0,0,0,113336,0,0,0,0,0,0,384,9,393
Multi-SWE-bench,cli__cli-5597,cli/cli,8cd9641284879610b553061cff0b1297fc8d22ba,0,0,0,0,0,90429,0,0,0,0,0,0,252,8,260
Multi-SWE-bench,cli__cli-5380,cli/cli,8dbd07212c239d32675d277363cc1f492ab62ad0,0,0,0,0,0,86713,0,0,0,0,0,0,21,4,25
Multi-SWE-bench,cli__cli-7311,cli/cli,9162d47c502a206c06e62c48d19de46117d2ab58,0,0,0,0,0,110391,0,0,0,0,0,0,333,131,464
Multi-SWE-bench,cli__cli-7288,cli/cli,9162d47c502a206c06e62c48d19de46117d2ab58,0,0,0,0,0,110391,0,0,0,0,0,0,61,12,73
Multi-SWE-bench,cli__cli-9938,cli/cli,9177b22a213318ccc00a9b08fbac1dd14fb3a839,0,0,0,0,0,152556,0,0,0,0,0,0,2,0,2
Multi-SWE-bench,cli__cli-9933,cli/cli,9177b22a213318ccc00a9b08fbac1dd14fb3a839,0,0,0,0,0,152556,0,0,0,0,0,0,60,7,67
Multi-SWE-bench,cli__cli-9794,cli/cli,92ff87c6b77f055b0446430bf8cf65025f2c64a7,0,0,0,0,0,151361,0,0,0,0,0,0,7,2,9
Multi-SWE-bench,cli__cli-2282,cli/cli,938f6f4bdde9c6fc7c1cea00593f8bbfc8751e0f,0,0,0,0,0,40870,0,0,0,0,0,0,20,4,24
Multi-SWE-bench,cli__cli-4416,cli/cli,93cea6d370992d4dc0bfc9206389d199ce196ac4,0,0,0,0,0,69502,0,0,0,0,0,0,129,0,129
Multi-SWE-bench,cli__cli-4410,cli/cli,93cea6d370992d4dc0bfc9206389d199ce196ac4,0,0,0,0,0,69502,0,0,0,0,0,0,153,20,173
Multi-SWE-bench,cli__cli-3529,cli/cli,9436990e1812ee632a4b1784c53fb7b7aaaf9502,0,0,0,0,0,57389,0,0,0,0,0,0,6,6,12
Multi-SWE-bench,cli__cli-6962,cli/cli,94fe6c776422a3e2a3ec00620f0d9c5ebdbee521,0,0,0,0,0,104861,0,0,0,0,0,0,29,5,34
Multi-SWE-bench,cli__cli-5973,cli/cli,954689ea9f26e3131ca816285eee8930cd8aa835,0,0,0,0,0,90101,0,0,0,0,0,0,9,7,16
Multi-SWE-bench,cli__cli-9491,cli/cli,95a2f95f75f4b143699d87294788210ffb558248,0,0,0,0,0,147713,0,0,0,0,0,0,1,1,2
Multi-SWE-bench,cli__cli-9083,cli/cli,95a2f95f75f4b143699d87294788210ffb558248,0,0,0,0,0,147713,0,0,0,0,0,0,175,10,185
Multi-SWE-bench,cli__cli-4090,cli/cli,95a515ecf0d9cd006b525074633dce7af3bdfb76,0,0,0,0,0,62552,0,0,0,0,0,0,55,8,63
Multi-SWE-bench,cli__cli-4005,cli/cli,95a515ecf0d9cd006b525074633dce7af3bdfb76,0,0,0,0,0,62552,0,0,0,0,0,0,26,21,47
Multi-SWE-bench,cli__cli-3827,cli/cli,95a515ecf0d9cd006b525074633dce7af3bdfb76,0,0,0,0,0,62552,0,0,0,0,0,0,7,0,7
Multi-SWE-bench,cli__cli-2909,cli/cli,962791bf27e289949de19c4bfb14158e887b0bb6,0,0,0,0,0,41643,0,0,0,0,0,0,16,13,29
Multi-SWE-bench,cli__cli-2898,cli/cli,962791bf27e289949de19c4bfb14158e887b0bb6,0,0,0,0,0,41643,0,0,0,0,0,0,18,9,27
Multi-SWE-bench,cli__cli-708,cli/cli,988d36deb4544eea87b995dcfe10555dc9f463e1,0,0,0,0,0,9419,0,0,0,0,0,0,12,11,23
Multi-SWE-bench,cli__cli-7254,cli/cli,991e6806f2a2dfc649b25736f99a35bb58bc32db,0,0,0,0,0,109168,0,0,0,0,0,0,173,0,173
Multi-SWE-bench,cli__cli-9106,cli/cli,99568e634584373c624866902ccc0ba8345e2134,0,0,0,0,0,144767,0,0,0,0,0,0,134,0,134
Multi-SWE-bench,cli__cli-9983,cli/cli,9983939d534ffe66ca0a67abb00c2af892f5c495,0,0,0,0,0,153048,0,0,0,0,0,0,4,0,4
Multi-SWE-bench,cli__cli-3286,cli/cli,9b0f7066046b3bc4695ea1aff2a6ba6c31583471,0,0,0,0,0,50367,0,0,0,0,0,0,707,523,1230
Multi-SWE-bench,cli__cli-3244,cli/cli,9b0f7066046b3bc4695ea1aff2a6ba6c31583471,0,0,0,0,0,50367,0,0,0,0,0,0,416,59,475
Multi-SWE-bench,cli__cli-8953,cli/cli,9b7ee3acefe9cfc5a247bdcda8c15f2d06abf049,0,0,0,0,0,146389,0,0,0,0,0,0,223,7,230
Multi-SWE-bench,cli__cli-10043,cli/cli,9d53b864369479e385455b55d2b6d3dad3467bed,0,0,0,0,0,153634,0,0,0,0,0,0,2,2,4
Multi-SWE-bench,cli__cli-10329,cli/cli,9ef8406cf50e3f6553f02af7e30775624032c944,0,0,0,0,0,158329,0,0,0,0,0,0,9,7,16
Multi-SWE-bench,cli__cli-2108,cli/cli,9f7fd6e9171c86b467663fdf75127bd3d46848ee,0,0,0,0,0,41254,0,0,0,0,0,0,81,13,94
Multi-SWE-bench,cli__cli-4559,cli/cli,a02d42368757288c12646537724e574afda20515,0,0,0,0,0,71505,0,0,0,0,0,0,1,0,1
Multi-SWE-bench,cli__cli-3774,cli/cli,a1cedfcd5c0ad053537c54d38506de157ea1b654,0,0,0,0,0,58599,0,0,0,0,0,0,19,6,25
Multi-SWE-bench,cli__cli-5049,cli/cli,a22b7ca41cdf736eb75268464e1b72c3890fd469,0,0,0,0,0,98512,0,0,0,0,0,0,56,10,66
Multi-SWE-bench,cli__cli-2157,cli/cli,a2aa07d497de3ad53be0e3b68d1adb9923105306,0,0,0,0,0,33584,0,0,0,0,0,0,9,2,11
Multi-SWE-bench,cli__cli-2146,cli/cli,a2aa07d497de3ad53be0e3b68d1adb9923105306,0,0,0,0,0,33584,0,0,0,0,0,0,18,5,23
Multi-SWE-bench,cli__cli-2034,cli/cli,a358bb73db9bb3c28f72d0f7ec81c8195829c3fb,0,0,0,0,0,32807,0,0,0,0,0,0,18,3,21
Multi-SWE-bench,cli__cli-4794,cli/cli,a3940020f93878c68a2c987f6acb070b333dfa74,0,0,0,0,0,73174,0,0,0,0,0,0,357,277,634
Multi-SWE-bench,cli__cli-8935,cli/cli,a42450e9a352b8ea990b8ab23e6512958f01904b,0,0,0,0,0,142603,0,0,0,0,0,0,42,34,76
Multi-SWE-bench,cli__cli-6404,cli/cli,a493f6dbe888b43625aaa8b2c7e01ca6445da1b2,0,0,0,0,0,92424,0,0,0,0,0,0,74,0,74
Multi-SWE-bench,cli__cli-7906,cli/cli,a5400effd80ba12ebdb5deb39628e002dfeaee08,0,0,0,0,0,128624,0,0,0,0,0,0,1,1,2
Multi-SWE-bench,cli__cli-4803,cli/cli,a573eb5d80c2115122769c47f01b7805e1d0d4b2,0,0,0,0,0,73473,0,0,0,0,0,0,112,164,276
Multi-SWE-bench,cli__cli-4748,cli/cli,a573eb5d80c2115122769c47f01b7805e1d0d4b2,0,0,0,0,0,73473,0,0,0,0,0,0,42,0,42
Multi-SWE-bench,cli__cli-3982,cli/cli,a6710ec5064995aadd18da5808c8c4ff41a8199c,0,0,0,0,0,61395,0,0,0,0,0,0,3,0,3
Multi-SWE-bench,cli__cli-549,cli/cli,a73880f5ddebf56c251e6394d4716e90ce7b4cdd,0,0,0,0,0,7704,0,0,0,0,0,0,210,18,228
Multi-SWE-bench,cli__cli-6578,cli/cli,a8f57676749c123effdcc1783b4ffe4a3d14fd2a,0,0,0,0,0,96805,0,0,0,0,0,0,91,6,97
Multi-SWE-bench,cli__cli-6530,cli/cli,a8f57676749c123effdcc1783b4ffe4a3d14fd2a,0,0,0,0,0,96805,0,0,0,0,0,0,649,2,651
Multi-SWE-bench,cli__cli-4525,cli/cli,a9d397be6941255f4f027c0986c58a7421086e94,0,0,0,0,0,74822,0,0,0,0,0,0,98,15,113
Multi-SWE-bench,cli__cli-885,cli/cli,aac9947a51b8133807c07830a079137473e86ad4,0,0,0,0,0,13602,0,0,0,0,0,0,177,24,201
Multi-SWE-bench,cli__cli-6158,cli/cli,ac036c1c5b54800527a6e6eeda4f113fdbca8e59,0,0,0,0,0,90398,0,0,0,0,0,0,182,2,184
Multi-SWE-bench,cli__cli-3517,cli/cli,ac0fe6bf715537a5fb9b99f80344ea098134a335,0,0,0,0,0,57389,0,0,0,0,0,0,6,0,6
Multi-SWE-bench,cli__cli-3997,cli/cli,ad8d7bb02e36e66e28c78837f5392afd1a5187a3,0,0,0,0,0,76228,0,0,0,0,0,0,35,44,79
Multi-SWE-bench,cli__cli-1155,cli/cli,adc7aa794cea8e9a80502bb247ae6aa78739d440,0,0,0,0,0,17507,0,0,0,0,0,0,6,3,9
Multi-SWE-bench,cli__cli-3472,cli/cli,ae99ad4fbe844dc100797c13d7732a38b5ced421,0,0,0,0,0,57087,0,0,0,0,0,0,4,2,6
Multi-SWE-bench,cli__cli-3832,cli/cli,aecfc01e6911e0ed58e91f5072305f5441cc76fe,0,0,0,0,0,59034,0,0,0,0,0,0,7,0,7
Multi-SWE-bench,cli__cli-4003,cli/cli,aed8966f75f77b903426a1bc757af5d35c3661e7,0,0,0,0,0,61554,0,0,0,0,0,0,21,0,21
Multi-SWE-bench,cli__cli-3972,cli/cli,aed8966f75f77b903426a1bc757af5d35c3661e7,0,0,0,0,0,61554,0,0,0,0,0,0,163,103,266
Multi-SWE-bench,cli__cli-8711,cli/cli,b07f955c23fb54c400b169d39255569e240b324e,0,0,0,0,0,136629,0,0,0,0,0,0,13,1,14
Multi-SWE-bench,cli__cli-3658,cli/cli,b166376211f34a762354e0897b8548b46ac297d1,0,0,0,0,0,58644,0,0,0,0,0,0,4,1,5
Multi-SWE-bench,cli__cli-1639,cli/cli,b2f3c326e28c10677fded95c4b7f454d86273e21,0,0,0,0,0,30568,0,0,0,0,0,0,116,77,193
Multi-SWE-bench,cli__cli-5570,cli/cli,b352648259403c0b81dc969512354ec3cb64871e,0,0,0,0,0,89330,0,0,0,0,0,0,33,12,45
Multi-SWE-bench,cli__cli-5569,cli/cli,b352648259403c0b81dc969512354ec3cb64871e,0,0,0,0,0,89330,0,0,0,0,0,0,29,9,38
Multi-SWE-bench,cli__cli-5567,cli/cli,b352648259403c0b81dc969512354ec3cb64871e,0,0,0,0,0,89330,0,0,0,0,0,0,76,12,88
Multi-SWE-bench,cli__cli-2250,cli/cli,b5366c6ebf22589f62089ea79c349538335a3e99,0,0,0,0,0,39644,0,0,0,0,0,0,19,6,25
Multi-SWE-bench,cli__cli-302,cli/cli,b565a9821340c9ed009b7f8f6275527fb2e5ca98,0,0,0,0,0,6877,0,0,0,0,0,0,114,103,217
Multi-SWE-bench,cli__cli-5564,cli/cli,b57746a878f9bd3dc443149429179e580b83d4a0,0,0,0,0,0,88889,0,0,0,0,0,0,26,19,45
Multi-SWE-bench,cli__cli-5108,cli/cli,b77c37df0f17b596d07569e455d454b64e3bc75e,0,0,0,0,0,77986,0,0,0,0,0,0,158,2,160
Multi-SWE-bench,cli__cli-1337,cli/cli,b81122cabd5857bffeb0ea9be71583241236b825,0,0,0,0,0,18675,0,0,0,0,0,0,14,14,28
Multi-SWE-bench,cli__cli-8525,cli/cli,b8a1ff6e70dc9bbe12a8ffdb5644889de6be48a4,0,0,0,0,0,134396,0,0,0,0,0,0,5,3,8
Multi-SWE-bench,cli__cli-962,cli/cli,b904ed6556658475b737d9c667ec1bb41fd3ed0a,0,0,0,0,0,14404,0,0,0,0,0,0,174,0,174
Multi-SWE-bench,cli__cli-7879,cli/cli,b91cfd8484e26a5190998f274bf1f56f1d61804a,0,0,0,0,0,129271,0,0,0,0,0,0,19,6,25
Multi-SWE-bench,cli__cli-1567,cli/cli,b9292f582f5553ef860245bb14cac49a308df3af,0,0,0,0,0,25537,0,0,0,0,0,0,11,3,14
Multi-SWE-bench,cli__cli-7352,cli/cli,b9553fdd653270530efca555ab6383a085368e26,0,0,0,0,0,110870,0,0,0,0,0,0,11,4,15
Multi-SWE-bench,cli__cli-9701,cli/cli,b98c840a7f09f719304b52a28b83fd074cc20dee,0,0,0,0,0,150767,0,0,0,0,0,0,13,6,19
Multi-SWE-bench,cli__cli-7759,cli/cli,b9cacbc3474ffd6442a203fe2c5d11f6fe89050c,0,0,0,0,0,128560,0,0,0,0,0,0,1,0,1
Multi-SWE-bench,cli__cli-7626,cli/cli,baba8949973244a53f6a172a03afa84a7a0ccfc4,0,0,0,0,0,125108,0,0,0,0,0,0,6,0,6
Multi-SWE-bench,cli__cli-7398,cli/cli,baba8949973244a53f6a172a03afa84a7a0ccfc4,0,0,0,0,0,125108,0,0,0,0,0,0,20,9,29
Multi-SWE-bench,cli__cli-8202,cli/cli,bc0f63b043d4c0f298190e9bbb59c3941fffa64e,0,0,0,0,0,129905,0,0,0,0,0,0,9,3,12
Multi-SWE-bench,cli__cli-683,cli/cli,bc3f964621054e9478257a47cea87c6a475dde90,0,0,0,0,0,9297,0,0,0,0,0,0,16,9,25
Multi-SWE-bench,cli__cli-6567,cli/cli,bd54e8e472e6ebb76c1e913be5206f4c544dacbe,0,0,0,0,0,97677,0,0,0,0,0,0,183,0,183
Multi-SWE-bench,cli__cli-2785,cli/cli,bdce08a793abe4744c02d537e37c9ba63601a849,0,0,0,0,0,40886,0,0,0,0,0,0,8,0,8
Multi-SWE-bench,cli__cli-5539,cli/cli,beba0e1d78996f0033c77e462e6bf9db0fecc2af,0,0,0,0,0,88783,0,0,0,0,0,0,24,9,33
Multi-SWE-bench,cli__cli-5538,cli/cli,beba0e1d78996f0033c77e462e6bf9db0fecc2af,0,0,0,0,0,88783,0,0,0,0,0,0,54,44,98
Multi-SWE-bench,cli__cli-5537,cli/cli,beba0e1d78996f0033c77e462e6bf9db0fecc2af,0,0,0,0,0,88783,0,0,0,0,0,0,48,38,86
Multi-SWE-bench,cli__cli-2249,cli/cli,becb3163088e47c60652a4fcc0d982be4fd1a40e,0,0,0,0,0,33840,0,0,0,0,0,0,2,1,3
Multi-SWE-bench,cli__cli-2239,cli/cli,becb3163088e47c60652a4fcc0d982be4fd1a40e,0,0,0,0,0,33840,0,0,0,0,0,0,41,0,41
Multi-SWE-bench,cli__cli-7353,cli/cli,bf3ffba8ef0dc3fbdbaeb0f8498ad4cd534a379b,0,0,0,0,0,112101,0,0,0,0,0,0,12,2,14
Multi-SWE-bench,cli__cli-5595,cli/cli,c1345296ab8a1708a08e5752f374b4ad6e51f8c7,0,0,0,0,0,89539,0,0,0,0,0,0,8,3,11
Multi-SWE-bench,cli__cli-405,cli/cli,c27d7807a06a01c1248f85957cba5bf23d16aae0,0,0,0,0,0,6917,0,0,0,0,0,0,10,6,16
Multi-SWE-bench,cli__cli-402,cli/cli,c27d7807a06a01c1248f85957cba5bf23d16aae0,0,0,0,0,0,6917,0,0,0,0,0,0,6,1,7
Multi-SWE-bench,cli__cli-362,cli/cli,c27d7807a06a01c1248f85957cba5bf23d16aae0,0,0,0,0,0,6917,0,0,0,0,0,0,6,1,7
Multi-SWE-bench,cli__cli-2892,cli/cli,c2c211dbeddab9b326ba6a2bae75869ae5692886,0,0,0,0,0,43589,0,0,0,0,0,0,553,284,837
Multi-SWE-bench,cli__cli-10078,cli/cli,c35d725b0b89ef090aab17171d091f4630eed5ca,0,0,0,0,0,153776,0,0,0,0,0,0,22,7,29
Multi-SWE-bench,cli__cli-3898,cli/cli,c3e6fccabe699aaac46bafcc2317d36a0a727969,0,0,0,0,0,59654,0,0,0,0,0,0,50,14,64
Multi-SWE-bench,cli__cli-3779,cli/cli,c3e6fccabe699aaac46bafcc2317d36a0a727969,0,0,0,0,0,59654,0,0,0,0,0,0,63,4,67
Multi-SWE-bench,cli__cli-4562,cli/cli,c581a093ed5b61ae67e2907931159dfc28b4dc67,0,0,0,0,0,73077,0,0,0,0,0,0,8,3,11
Multi-SWE-bench,cli__cli-8030,cli/cli,c5a7bf8f45440488cc596b21ef396c6d02fa6692,0,0,0,0,0,129738,0,0,0,0,0,0,2,1,3
Multi-SWE-bench,cli__cli-7960,cli/cli,c5a7bf8f45440488cc596b21ef396c6d02fa6692,0,0,0,0,0,129738,0,0,0,0,0,0,68,5,73
Multi-SWE-bench,cli__cli-7861,cli/cli,c5f88bb551e22b04a3799561f3abea4892012eff,0,0,0,0,0,129541,0,0,0,0,0,0,26,1,27
Multi-SWE-bench,cli__cli-7110,cli/cli,c6a693c459c22b66a2914ba2794e24d22faa8015,0,0,0,0,0,108637,0,0,0,0,0,0,1,1,2
Multi-SWE-bench,cli__cli-9465,cli/cli,c81ccab4b8bb1ef1c774f4ba9851e9dcb11fa5e7,0,0,0,0,0,147750,0,0,0,0,0,0,33,2,35
Multi-SWE-bench,cli__cli-2404,cli/cli,c87deab14a0b9782e0853d90b63d7143d49e9250,0,0,0,0,0,35404,0,0,0,0,0,0,10,1,11
Multi-SWE-bench,cli__cli-1366,cli/cli,c8cf54c10c427a429663244a2ab14c4fe2dfa10a,0,0,0,0,0,19202,0,0,0,0,0,0,4,1,5
Multi-SWE-bench,cli__cli-1363,cli/cli,c8cf54c10c427a429663244a2ab14c4fe2dfa10a,0,0,0,0,0,19202,0,0,0,0,0,0,41,9,50
Multi-SWE-bench,cli__cli-4489,cli/cli,c987c5711d6bc487b5105bc95cb3b437ee8d6658,0,0,0,0,0,73571,0,0,0,0,0,0,113,16,129
Multi-SWE-bench,cli__cli-9307,cli/cli,ca1f2a4c48fb84c22ef91994ca6ded011b12d874,0,0,0,0,0,145912,0,0,0,0,0,0,12,8,20
Multi-SWE-bench,cli__cli-4534,cli/cli,ca25026613e7b6b19b77d23b31e9fad25492fe29,0,0,0,0,0,75767,0,0,0,0,0,0,215,111,326
Multi-SWE-bench,cli__cli-352,cli/cli,ca7a9364fd56bfa9e33d60e459eb9c1ad91511b9,0,0,0,0,0,8515,0,0,0,0,0,0,80,1,81
Multi-SWE-bench,cli__cli-668,cli/cli,cb06812d192e0abc2093351a1d709b21cb06928e,0,0,0,0,0,8963,0,0,0,0,0,0,18,2,20
Multi-SWE-bench,cli__cli-4450,cli/cli,cbd6569cb477be4b5425502f2dbc7eb6f1b976e4,0,0,0,0,0,71994,0,0,0,0,0,0,236,0,236
Multi-SWE-bench,cli__cli-513,cli/cli,cc96ddd5514c04ee90fff11c840aad68af9fada3,0,0,0,0,0,7105,0,0,0,0,0,0,14,14,28
Multi-SWE-bench,cli__cli-5254,cli/cli,cf4b73ff958b272cf3c9c0cf9351459f76b793a0,0,0,0,0,0,79008,0,0,0,0,0,0,19,17,36
Multi-SWE-bench,cli__cli-7647,cli/cli,d21c11d774df552b9c36d3d35aa8eb12e5aebd55,0,0,0,0,0,125740,0,0,0,0,0,0,8,1,9
Multi-SWE-bench,cli__cli-7645,cli/cli,d21c11d774df552b9c36d3d35aa8eb12e5aebd55,0,0,0,0,0,125740,0,0,0,0,0,0,8,8,16
Multi-SWE-bench,cli__cli-6075,cli/cli,d21d388b8dc10c8f04187c3afa6e0b44f0977c65,0,0,0,0,0,90208,0,0,0,0,0,0,12,1,13
Multi-SWE-bench,cli__cli-6074,cli/cli,d21d388b8dc10c8f04187c3afa6e0b44f0977c65,0,0,0,0,0,90208,0,0,0,0,0,0,30,0,30
Multi-SWE-bench,cli__cli-5642,cli/cli,d2443469605d57b6df54ce79e33d2ecc8ba9c84f,0,0,0,0,0,89853,0,0,0,0,0,0,0,7,7
Multi-SWE-bench,cli__cli-5464,cli/cli,d2443469605d57b6df54ce79e33d2ecc8ba9c84f,0,0,0,0,0,89853,0,0,0,0,0,0,59,33,92
Multi-SWE-bench,cli__cli-5698,cli/cli,d2683a1370c5f3d97eaa1e4a4a8cfbc32c1293c2,0,0,0,0,0,90229,0,0,0,0,0,0,43,32,75
Multi-SWE-bench,cli__cli-638,cli/cli,d323783a0f1e3f489d1102e6760008e297c0050d,0,0,0,0,0,8612,0,0,0,0,0,0,8,9,17
